request_id,timestamp,model_version,prompt_version,query_category,retrieval_score,retrieval_success,tool_required,tool_selected_correctly,structured_output_valid,groundedness_score,correctness_score,human_pass,latency_seconds,input_tokens,output_tokens,cost_usd,failure_category
REQ-00184,2026-05-02 17:42:11,model_v1,prompt_v1,product_question,0.908,True,False,True,True,0.824,0.936,True,2.46,2590,436,0.0078,none
REQ-00185,2026-05-02 18:13:16,model_v1,prompt_v1,billing,0.815,True,True,True,True,0.83,0.783,True,2.97,2168,290,0.0061,none
REQ-00186,2026-05-02 18:30:51,model_v1,prompt_v1,product_question,0.659,True,False,True,True,0.838,0.668,True,4.02,3228,557,0.0098,answer_quality_failure
REQ-00187,2026-05-02 18:40:37,model_v1,prompt_v1,general,0.817,True,True,True,True,0.811,0.813,True,3.57,3238,796,0.0113,none
REQ-00188,2026-05-02 19:01:42,model_v1,prompt_v1,general,0.805,True,False,True,True,0.897,0.858,True,2.93,1031,314,0.0039,none
REQ-00189,2026-05-02 19:16:21,model_v1,prompt_v1,technical_support,0.817,True,True,True,True,0.804,0.791,True,3.56,727,605,0.0051,none
REQ-00190,2026-05-02 19:16:39,model_v1,prompt_v1,technical_support,0.836,True,True,True,True,0.712,0.825,True,4.26,1067,852,0.0072,none
REQ-00191,2026-05-02 19:20:10,model_v1,prompt_v1,policy,0.838,True,True,True,True,0.808,0.815,True,4.27,3402,878,0.0121,none
REQ-00192,2026-05-02 19:30:25,model_v1,prompt_v1,technical_support,0.889,True,False,True,True,0.764,0.843,True,3.16,2533,105,0.0057,none
REQ-00193,2026-05-02 19:38:35,model_v1,prompt_v1,account,0.936,True,True,True,True,0.961,0.919,True,4.42,3348,707,0.0109,none
REQ-00194,2026-05-02 19:39:58,model_v1,prompt_v1,billing,0.936,True,False,True,True,0.78,0.855,True,3.33,2367,732,0.0091,none
REQ-00195,2026-05-02 19:50:50,model_v1,prompt_v1,billing,0.943,True,False,True,True,0.919,0.82,True,2.0,1423,468,0.0057,none
REQ-00196,2026-05-02 19:55:13,model_v1,prompt_v1,technical_support,0.91,True,True,True,True,0.839,0.935,True,3.36,2803,682,0.0097,none
REQ-00197,2026-05-02 20:11:18,model_v1,prompt_v1,billing,0.742,True,False,True,True,0.739,0.726,True,3.43,508,206,0.0023,answer_quality_failure
REQ-00198,2026-05-02 20:24:02,model_v1,prompt_v1,billing,0.803,True,True,True,True,0.883,0.685,True,2.41,3287,646,0.0105,answer_quality_failure
REQ-00199,2026-05-02 20:38:59,model_v1,prompt_v1,billing,0.802,True,True,True,True,0.813,0.799,False,3.31,3460,448,0.0096,none
REQ-00200,2026-05-02 20:47:35,model_v1,prompt_v1,general,0.939,True,True,False,True,0.908,0.863,True,4.52,1749,142,0.0044,tool_selection_failure
REQ-00201,2026-05-02 20:54:49,model_v1,prompt_v1,billing,0.891,True,False,True,True,0.872,0.917,True,2.29,1071,244,0.0036,none
REQ-00202,2026-05-02 21:10:19,model_v1,prompt_v1,billing,0.962,True,False,True,True,0.898,0.911,True,2.16,2080,772,0.0088,none
REQ-00203,2026-05-02 21:11:21,model_v1,prompt_v1,technical_support,0.892,True,True,True,True,0.824,0.853,True,2.78,3075,431,0.0087,none
REQ-00204,2026-05-02 22:09:48,model_v1,prompt_v1,account,0.91,True,False,True,True,0.775,0.854,True,2.61,538,189,0.0022,none
REQ-00205,2026-05-02 22:24:04,model_v1,prompt_v1,general,0.511,False,True,True,True,0.659,0.594,True,3.56,3228,227,0.0078,retrieval_failure
REQ-00206,2026-05-02 22:26:46,model_v1,prompt_v1,general,0.943,True,False,True,True,0.934,0.878,True,3.82,659,238,0.0027,none
REQ-00207,2026-05-02 22:37:54,model_v1,prompt_v1,technical_support,0.84,True,False,True,True,0.926,0.904,True,2.68,731,264,0.003,none
REQ-00208,2026-05-02 22:43:50,model_v1,prompt_v1,technical_support,0.93,True,True,True,True,0.933,0.862,True,4.14,2906,809,0.0107,none
REQ-00209,2026-05-02 22:51:35,model_v1,prompt_v1,technical_support,0.729,True,True,False,True,0.742,0.713,True,4.46,3201,152,0.0073,tool_selection_failure
REQ-00210,2026-05-02 23:14:09,model_v1,prompt_v1,billing,0.548,False,False,True,True,0.645,0.623,True,3.0,2580,473,0.008,retrieval_failure
REQ-00211,2026-05-02 23:29:24,model_v1,prompt_v1,account,0.781,True,False,True,True,0.848,0.767,True,2.03,3492,831,0.012,none
REQ-00212,2026-05-02 23:33:58,model_v1,prompt_v1,billing,0.76,True,False,True,True,0.871,0.79,True,3.66,1924,317,0.0058,none
REQ-00213,2026-05-02 23:45:01,model_v1,prompt_v1,billing,0.918,True,False,True,True,0.868,0.861,True,2.08,2193,532,0.0076,none
REQ-00214,2026-05-03 00:30:46,model_v1,prompt_v1,product_question,0.807,True,True,True,True,0.902,0.822,False,2.85,1593,641,0.007,none
REQ-00215,2026-05-03 00:42:32,model_v1,prompt_v1,billing,0.746,True,False,True,True,0.78,0.789,True,2.11,1427,182,0.0039,none
REQ-00216,2026-05-03 01:25:38,model_v1,prompt_v1,billing,0.567,False,True,True,True,0.623,0.538,True,3.44,1460,250,0.0044,retrieval_failure
REQ-00217,2026-05-03 01:36:50,model_v1,prompt_v1,technical_support,0.846,True,True,True,True,0.805,0.798,False,2.45,1730,775,0.0081,none
REQ-00218,2026-05-03 01:41:03,model_v1,prompt_v1,technical_support,0.711,True,False,True,True,0.742,0.78,False,1.81,2954,471,0.0087,none
REQ-00219,2026-05-03 01:44:58,model_v1,prompt_v1,billing,0.833,True,False,True,True,0.841,0.91,True,6.39,3497,870,0.0122,none
REQ-00220,2026-05-03 01:50:33,model_v1,prompt_v1,billing,0.782,True,True,True,True,0.889,0.744,True,2.91,1667,316,0.0052,answer_quality_failure
REQ-00221,2026-05-03 01:57:48,model_v1,prompt_v1,account,0.652,True,True,True,True,0.856,0.683,True,4.61,2449,174,0.0059,answer_quality_failure
REQ-00222,2026-05-03 02:20:16,model_v1,prompt_v1,account,0.849,True,True,True,True,0.837,0.846,True,3.7,2106,371,0.0064,none
REQ-00223,2026-05-03 02:25:46,model_v1,prompt_v1,policy,0.975,True,False,True,True,0.837,0.95,True,2.82,3078,821,0.0111,none
REQ-00224,2026-05-03 02:33:21,model_v1,prompt_v1,general,0.923,True,False,True,True,0.858,0.825,True,2.31,1948,783,0.0086,none
REQ-00225,2026-05-03 02:35:39,model_v1,prompt_v1,technical_support,0.974,True,False,True,True,0.912,0.799,True,1.89,2633,791,0.01,none
REQ-00226,2026-05-03 02:44:38,model_v1,prompt_v1,technical_support,0.924,True,False,True,False,0.92,0.901,True,2.56,1314,272,0.0043,invalid_structured_output
REQ-00227,2026-05-03 02:46:03,model_v1,prompt_v1,product_question,0.97,True,False,True,True,0.805,0.828,True,3.42,1594,212,0.0045,none
REQ-00228,2026-05-03 03:03:33,model_v1,prompt_v1,product_question,0.742,True,True,True,True,0.856,0.884,True,3.94,1720,783,0.0081,none
REQ-00229,2026-05-03 03:11:33,model_v1,prompt_v1,account,0.806,True,False,True,True,0.761,0.787,False,2.49,2391,414,0.0073,none
REQ-00230,2026-05-03 03:12:02,model_v1,prompt_v1,billing,0.909,True,True,True,True,0.913,0.808,False,5.3,1560,644,0.007,none
REQ-00231,2026-05-03 03:45:14,model_v1,prompt_v1,technical_support,0.825,True,True,True,True,0.828,0.766,False,4.18,743,142,0.0023,none
REQ-00232,2026-05-03 03:50:55,model_v1,prompt_v1,product_question,0.894,True,True,True,True,0.835,0.861,True,2.68,3347,856,0.0118,none
REQ-00233,2026-05-03 04:13:37,model_v1,prompt_v1,billing,0.862,True,False,True,True,0.954,0.847,True,2.96,2730,799,0.0103,none
REQ-00234,2026-05-03 04:17:47,model_v1,prompt_v1,account,0.782,True,True,True,True,0.777,0.793,True,3.1,2122,396,0.0066,none
REQ-00235,2026-05-03 04:55:31,model_v1,prompt_v1,account,0.7,True,False,True,True,0.689,0.904,True,1.87,1435,660,0.0068,grounding_failure
REQ-00236,2026-05-03 04:55:39,model_v1,prompt_v1,account,0.85,True,False,True,False,0.89,0.783,True,5.11,2172,331,0.0063,invalid_structured_output
REQ-00237,2026-05-03 05:01:19,model_v1,prompt_v1,technical_support,0.873,True,False,True,True,0.929,0.911,True,2.83,1505,712,0.0073,none
REQ-00238,2026-05-03 05:05:59,model_v1,prompt_v1,product_question,0.933,True,True,True,True,0.893,0.963,True,3.0,2826,775,0.0103,none
REQ-00239,2026-05-03 05:17:17,model_v1,prompt_v1,technical_support,0.82,True,False,True,True,0.846,0.893,True,3.13,3021,593,0.0096,none
REQ-00240,2026-05-03 05:25:20,model_v1,prompt_v1,account,0.867,True,False,True,True,0.931,0.803,True,3.55,1187,623,0.0061,none
REQ-00241,2026-05-03 05:29:09,model_v1,prompt_v1,billing,0.927,True,False,True,True,0.888,0.886,True,3.05,1536,899,0.0085,none
REQ-00242,2026-05-03 05:36:59,model_v1,prompt_v1,policy,0.518,False,True,True,True,0.62,0.543,True,4.15,3318,588,0.0102,retrieval_failure
REQ-00243,2026-05-03 05:41:40,model_v1,prompt_v1,technical_support,0.929,True,False,True,True,0.959,0.946,True,2.82,1293,517,0.0057,none
REQ-00244,2026-05-03 05:50:15,model_v1,prompt_v1,billing,0.911,True,False,True,True,0.882,0.843,True,2.12,1564,643,0.007,none
REQ-00245,2026-05-03 06:28:16,model_v1,prompt_v1,account,0.715,True,False,True,True,0.711,0.76,True,2.72,788,430,0.0042,none
REQ-00246,2026-05-03 06:34:05,model_v1,prompt_v1,policy,0.867,True,True,True,True,0.863,0.929,True,5.13,1326,326,0.0046,none
REQ-00247,2026-05-03 06:37:11,model_v1,prompt_v1,policy,0.828,True,False,True,True,0.771,0.82,False,3.51,841,675,0.0057,none
REQ-00248,2026-05-03 06:51:34,model_v1,prompt_v1,general,0.949,True,False,True,True,0.912,0.909,True,1.97,2447,737,0.0093,none
REQ-00249,2026-05-03 07:34:23,model_v1,prompt_v1,product_question,0.926,True,True,True,True,0.969,0.887,True,4.14,3105,401,0.0086,none
REQ-00250,2026-05-03 07:43:11,model_v1,prompt_v1,technical_support,0.876,True,True,True,True,0.784,0.906,True,2.72,1063,718,0.0064,none
REQ-00251,2026-05-03 07:57:58,model_v1,prompt_v1,technical_support,0.746,True,True,True,True,0.782,0.739,True,3.34,2127,152,0.0052,answer_quality_failure
REQ-00252,2026-05-03 07:58:59,model_v1,prompt_v1,account,0.874,True,False,True,True,0.91,0.888,True,2.46,1884,742,0.0082,none
REQ-00253,2026-05-03 08:01:07,model_v1,prompt_v1,product_question,0.636,True,True,True,True,0.71,0.74,True,5.64,3253,552,0.0098,answer_quality_failure
REQ-00254,2026-05-03 08:16:45,model_v1,prompt_v1,product_question,0.89,True,False,True,True,0.976,0.931,True,1.87,2011,270,0.0056,none
REQ-00255,2026-05-03 08:23:44,model_v1,prompt_v1,billing,0.732,True,False,True,True,0.78,0.785,True,2.24,3364,286,0.0084,none
REQ-00256,2026-05-03 08:33:33,model_v1,prompt_v1,general,0.823,True,True,False,True,0.862,0.718,True,4.12,806,413,0.0041,tool_selection_failure
REQ-00257,2026-05-03 08:40:23,model_v1,prompt_v1,technical_support,0.81,True,True,True,True,0.924,0.837,True,3.33,1265,791,0.0073,none
REQ-00258,2026-05-03 08:45:29,model_v1,prompt_v1,billing,0.933,True,True,True,True,0.943,0.798,True,2.87,2065,810,0.009,none
REQ-00259,2026-05-03 08:46:12,model_v1,prompt_v1,technical_support,0.697,True,True,True,True,0.752,0.729,True,4.0,3089,714,0.0105,answer_quality_failure
REQ-00260,2026-05-03 09:16:22,model_v1,prompt_v1,general,0.742,True,False,True,True,0.752,0.803,True,1.9,2804,424,0.0082,none
REQ-00261,2026-05-03 09:21:50,model_v1,prompt_v1,general,0.849,True,True,True,False,0.842,0.895,True,3.53,1842,374,0.0059,invalid_structured_output
REQ-00262,2026-05-03 09:38:09,model_v1,prompt_v1,technical_support,0.98,True,False,True,True,0.961,0.886,True,6.44,2337,779,0.0093,none
REQ-00263,2026-05-03 09:49:41,model_v1,prompt_v1,general,0.852,True,True,True,True,0.8,0.949,True,3.32,2554,693,0.0093,none
REQ-00264,2026-05-03 09:56:07,model_v1,prompt_v1,general,0.86,True,True,True,True,0.951,0.775,True,3.5,3046,121,0.0068,none
REQ-00265,2026-05-03 10:03:39,model_v1,prompt_v1,policy,0.831,True,True,True,True,1.0,0.895,True,3.22,2314,316,0.0065,none
REQ-00266,2026-05-03 10:26:37,model_v1,prompt_v1,general,0.878,True,False,True,True,0.871,0.89,True,1.79,2414,184,0.0059,none
REQ-00267,2026-05-03 11:51:08,model_v1,prompt_v1,technical_support,0.675,True,False,True,True,0.619,0.736,True,2.03,1407,600,0.0064,grounding_failure
REQ-00268,2026-05-03 12:16:36,model_v1,prompt_v1,policy,0.528,False,True,True,True,0.698,0.679,True,2.78,2282,281,0.0062,retrieval_failure
REQ-00269,2026-05-03 12:25:56,model_v1,prompt_v1,product_question,0.725,True,False,True,True,0.779,0.769,True,3.24,925,198,0.003,none
REQ-00270,2026-05-03 12:32:32,model_v1,prompt_v1,product_question,0.786,True,False,True,True,0.858,0.913,False,2.07,2320,344,0.0067,none
REQ-00271,2026-05-03 13:19:25,model_v1,prompt_v1,billing,0.833,True,True,True,True,0.84,0.766,True,4.1,1733,724,0.0078,none
REQ-00272,2026-05-03 13:28:59,model_v1,prompt_v1,policy,0.745,True,True,False,True,0.851,0.722,True,3.08,2710,264,0.007,tool_selection_failure
REQ-00273,2026-05-03 13:56:34,model_v1,prompt_v1,general,0.873,True,True,True,True,0.817,0.848,True,3.97,1086,679,0.0062,none
REQ-00274,2026-05-03 14:05:49,model_v1,prompt_v1,account,0.899,True,False,True,True,0.914,0.868,True,2.7,505,883,0.0063,none
REQ-00275,2026-05-03 14:28:24,model_v1,prompt_v1,general,0.848,True,False,True,True,0.874,0.788,True,2.49,821,393,0.004,none
REQ-00276,2026-05-03 14:48:28,model_v1,prompt_v1,technical_support,0.678,True,False,True,True,0.769,0.778,True,3.12,2718,100,0.006,none
REQ-00277,2026-05-03 15:14:28,model_v1,prompt_v1,account,0.854,True,False,True,True,0.91,0.871,True,2.59,1637,539,0.0065,none
REQ-00278,2026-05-03 15:17:37,model_v1,prompt_v1,billing,0.962,True,False,True,True,0.99,1.0,True,3.02,1591,329,0.0052,none
REQ-00279,2026-05-03 15:23:03,model_v1,prompt_v1,policy,0.859,True,False,True,True,0.78,0.875,True,1.85,675,305,0.0032,none
REQ-00280,2026-05-03 15:31:16,model_v1,prompt_v1,technical_support,0.753,True,False,True,True,0.845,0.86,True,1.94,697,505,0.0044,none
REQ-00281,2026-05-03 15:40:37,model_v1,prompt_v1,account,0.954,True,True,False,True,0.933,0.92,True,3.52,1018,742,0.0065,tool_selection_failure
REQ-00282,2026-05-03 15:43:16,model_v1,prompt_v1,product_question,0.959,True,True,True,True,0.91,0.843,True,2.76,899,449,0.0045,none
REQ-00283,2026-05-03 15:43:37,model_v1,prompt_v1,technical_support,0.779,True,False,True,True,0.826,0.782,False,2.64,853,867,0.0069,none
REQ-00284,2026-05-03 15:58:59,model_v1,prompt_v1,technical_support,0.875,True,False,True,True,0.885,0.841,True,2.47,2560,594,0.0087,none
REQ-00285,2026-05-03 16:11:31,model_v1,prompt_v1,general,0.591,False,False,True,False,0.691,0.751,True,3.95,2584,148,0.0061,retrieval_failure
REQ-00286,2026-05-03 16:11:47,model_v1,prompt_v1,product_question,0.942,True,False,True,True,0.789,0.877,True,3.01,3269,683,0.0106,none
REQ-00287,2026-05-03 16:18:23,model_v1,prompt_v1,policy,0.928,True,False,True,True,0.913,0.894,True,2.16,753,397,0.0039,none
REQ-00288,2026-05-03 16:24:16,model_v1,prompt_v1,product_question,0.818,True,False,True,True,0.818,0.817,True,2.55,2525,259,0.0066,none
REQ-00289,2026-05-03 16:25:28,model_v1,prompt_v1,general,0.918,True,False,True,True,0.921,0.956,True,3.11,1133,844,0.0073,none
REQ-00290,2026-05-03 16:31:42,model_v1,prompt_v1,account,0.902,True,False,True,True,0.883,0.815,True,2.96,3279,849,0.0117,none
REQ-00291,2026-05-03 16:57:19,model_v1,prompt_v1,account,0.928,True,False,True,True,1.0,0.918,True,2.55,3315,696,0.0108,none
REQ-00292,2026-05-03 17:04:42,model_v1,prompt_v1,billing,0.908,True,False,True,True,0.877,0.966,True,2.04,1698,292,0.0051,none
REQ-00293,2026-05-03 17:06:25,model_v1,prompt_v1,technical_support,0.559,False,True,True,True,0.557,0.67,False,3.36,1550,573,0.0065,retrieval_failure
REQ-00294,2026-05-03 17:46:34,model_v1,prompt_v1,product_question,0.927,True,False,True,True,0.895,0.867,True,2.0,3273,293,0.0083,none
REQ-00295,2026-05-03 17:49:36,model_v1,prompt_v1,product_question,0.819,True,False,True,True,0.802,0.834,True,3.02,3264,629,0.0103,none
REQ-00296,2026-05-03 17:59:13,model_v1,prompt_v1,technical_support,0.767,True,False,True,True,0.813,0.71,True,3.04,2409,857,0.01,answer_quality_failure
REQ-00297,2026-05-03 18:12:17,model_v1,prompt_v1,billing,0.715,True,False,True,True,0.734,0.714,True,2.17,1175,548,0.0056,answer_quality_failure
REQ-00298,2026-05-03 18:19:44,model_v1,prompt_v1,product_question,0.939,True,False,True,True,0.955,0.891,True,2.58,2921,891,0.0112,none
REQ-00299,2026-05-03 18:21:52,model_v1,prompt_v1,general,0.845,True,False,True,True,0.849,0.775,True,2.6,1857,240,0.0052,none
REQ-00300,2026-05-03 18:23:44,model_v1,prompt_v1,account,0.945,True,True,True,True,0.939,0.949,True,3.15,2886,371,0.008,none
REQ-00301,2026-05-03 18:32:55,model_v1,prompt_v1,account,0.613,True,True,True,True,0.801,0.654,True,2.41,2410,595,0.0084,answer_quality_failure
REQ-00302,2026-05-03 18:43:50,model_v1,prompt_v1,account,0.595,False,False,True,True,0.691,0.76,True,2.11,1563,806,0.008,retrieval_failure
REQ-00303,2026-05-03 18:49:17,model_v1,prompt_v1,technical_support,0.836,True,True,False,True,0.75,0.795,True,4.4,1814,225,0.005,tool_selection_failure
REQ-00304,2026-05-03 19:14:03,model_v1,prompt_v1,account,0.789,True,False,True,True,0.78,0.76,True,2.72,2936,532,0.0091,none
REQ-00305,2026-05-03 19:27:27,model_v1,prompt_v1,technical_support,0.954,True,False,True,True,0.823,0.853,True,2.93,902,175,0.0029,none
REQ-00306,2026-05-03 19:52:12,model_v1,prompt_v1,product_question,0.849,True,False,True,True,0.811,0.833,True,2.53,3448,168,0.0079,none
REQ-00307,2026-05-03 20:09:43,model_v1,prompt_v1,technical_support,0.78,True,True,False,True,0.561,0.743,True,2.2,541,298,0.0029,tool_selection_failure
REQ-00308,2026-05-03 20:26:42,model_v1,prompt_v1,technical_support,0.879,True,False,True,True,0.93,0.873,True,2.52,1171,826,0.0073,none
REQ-00309,2026-05-03 20:40:13,model_v1,prompt_v1,billing,0.879,True,True,True,True,0.767,0.896,True,3.89,2042,585,0.0076,none
REQ-00310,2026-05-03 20:40:15,model_v1,prompt_v1,general,0.615,True,False,True,True,0.75,0.712,True,2.13,944,414,0.0044,answer_quality_failure
REQ-00311,2026-05-03 21:01:58,model_v1,prompt_v1,technical_support,0.85,True,True,True,True,0.807,0.871,True,2.31,1175,378,0.0046,none
REQ-00312,2026-05-03 21:09:38,model_v1,prompt_v1,technical_support,0.579,False,False,True,True,0.658,0.761,True,1.88,2221,511,0.0075,retrieval_failure
REQ-00313,2026-05-03 21:26:37,model_v1,prompt_v1,billing,0.927,True,False,True,True,1.0,0.929,True,2.05,3349,209,0.008,none
REQ-00314,2026-05-03 21:37:02,model_v1,prompt_v1,product_question,0.787,True,False,True,True,0.79,0.737,True,2.41,1903,275,0.0055,answer_quality_failure
REQ-00315,2026-05-03 21:58:09,model_v1,prompt_v1,general,0.755,True,True,True,True,0.723,0.758,True,4.27,1160,512,0.0054,none
REQ-00316,2026-05-03 22:04:55,model_v1,prompt_v1,billing,0.735,True,False,True,True,0.743,0.881,True,3.73,1413,354,0.0049,none
REQ-00317,2026-05-03 22:12:19,model_v1,prompt_v1,billing,0.808,True,True,False,True,0.738,0.716,True,2.54,1006,221,0.0033,tool_selection_failure
REQ-00318,2026-05-03 22:21:04,model_v1,prompt_v1,billing,0.809,True,True,True,True,0.886,0.725,True,3.88,2553,182,0.0062,answer_quality_failure
REQ-00319,2026-05-03 22:55:19,model_v1,prompt_v1,product_question,0.789,True,True,True,True,0.851,0.76,True,3.54,938,533,0.0051,none
REQ-00320,2026-05-03 23:11:55,model_v1,prompt_v1,general,0.943,True,False,True,True,0.892,0.882,True,3.31,3126,361,0.0084,none
REQ-00321,2026-05-03 23:31:15,model_v1,prompt_v1,technical_support,0.361,False,False,True,True,0.588,0.587,True,3.72,2495,141,0.0058,retrieval_failure
REQ-00322,2026-05-03 23:47:27,model_v1,prompt_v1,technical_support,0.822,True,False,True,True,0.876,0.906,True,3.54,3395,341,0.0088,none
REQ-00323,2026-05-04 00:00:24,model_v1,prompt_v1,policy,0.965,True,True,True,True,0.908,0.861,True,4.06,1759,177,0.0046,none
REQ-00324,2026-05-04 00:20:50,model_v1,prompt_v1,policy,0.644,True,True,True,True,0.736,0.802,True,3.49,2482,246,0.0064,none
REQ-00325,2026-05-04 00:21:46,model_v1,prompt_v1,account,0.86,True,True,True,True,0.842,0.889,True,3.29,901,687,0.0059,none
REQ-00326,2026-05-04 00:26:18,model_v1,prompt_v1,billing,0.895,True,True,False,True,0.836,0.874,True,3.66,2982,882,0.0113,tool_selection_failure
REQ-00327,2026-05-04 01:00:25,model_v1,prompt_v1,technical_support,0.43,False,False,True,False,0.401,0.601,True,2.26,711,230,0.0028,retrieval_failure
REQ-00328,2026-05-04 01:23:05,model_v1,prompt_v1,policy,0.859,True,True,True,True,0.838,0.822,True,2.41,2081,715,0.0085,none
REQ-00329,2026-05-04 01:36:52,model_v1,prompt_v1,product_question,0.712,True,False,True,True,0.762,0.867,True,1.73,2898,429,0.0084,none
REQ-00330,2026-05-04 01:37:48,model_v1,prompt_v1,product_question,0.856,True,False,True,True,0.758,0.902,True,1.82,2807,754,0.0101,none
REQ-00331,2026-05-04 02:06:15,model_v1,prompt_v1,policy,0.935,True,True,True,True,0.966,0.916,True,3.39,1702,671,0.0074,none
REQ-00332,2026-05-04 02:15:08,model_v1,prompt_v1,account,0.916,True,True,True,True,0.879,0.965,True,3.45,1773,768,0.0082,none
